Curvelo,MG,1946880,2230617
Datas,MG,61789,73964
Delfim Moreira,MG,113172,125715
Delfinópolis,MG,210111,247245
Delta,MG,468524,466767
Descoberto,MG,70470,81745
Desterro de Entre Rios,MG,228255,261204
Desterro do Melo,MG,42881,50625
Diamantina,MG,840314,984259
Diogo de Vasconcelos,MG,40353,42942
Dionísio,MG,81752,90883
Divinésia,MG,54412,63715
Divino,MG,281361,319462
Divino das Laranjeiras,MG,54956,61695
Divinolândia de Minas,MG,74262,82295
Divinópolis,MG,7055202,8331346
Divisa Alegre,MG,130371,178208
Divisa Nova,MG,96356,129555
Divisópolis,MG,90290,93202
Dom Bosco,MG,56223,69302
Dom Cavati,MG,62974,69648
Dom Joaquim,MG,53209,67823
Dom Silvério,MG,99006,107932
Dom Viçoso,MG,36575,39052
Dona Euzébia,MG,96666,109905
Dores de Campos,MG,305511,320215
Dores de Guanhães,MG,185475,190683
Dores do Indaiá,MG,288372,352232
Dores do Turvo,MG,57245,66847
Doresópolis,MG,55116,84134
Douradoquara,MG,72619,79333
Durandé,MG,118238,122893
Elói Mendes,MG,717642,705930
Engenheiro Caldas,MG,131668,157033
Engenheiro Navarro,MG,81752,92061
Entre Folhas,MG,62570,64926
Entre Rios de Minas,MG,267321,270226
Ervália,MG,357927,409477
Esmeraldas,MG,822176,973105
Espera Feliz,MG,389184,411020
Espinosa,MG,330531,363982
Espírito Santo do Dourado,MG,105797,122239
Estiva,MG,286691,601894
Estrela Dalva,MG,38223,42898
Estrela do Indaiá,MG,121099,165292
Estrela do Sul,MG,379829,351924
Eugenópolis,MG,185731,221830
Ewbank da Câmara,MG,47682,54364
Extrema,MG,11488024,13651225
Fama,MG,43785,58635
Faria Lemos,MG,61241,64378
Felício dos Santos,MG,55379,73739
São Gonçalo do Rio Preto,MG,39046,48754
Felisburgo,MG,68746,75707
Felixlândia,MG,249590,281155
Fernandes Tourinho,MG,42956,45856
Ferros,MG,137627,147924
Fervedouro,MG,132019,156889
Florestal,MG,133058,142809
Formiga,MG,1935729,2214110
Formoso,MG,250069,314917
Fortaleza de Minas,MG,80102,111306
Fortuna de Minas,MG,44572,51272
Francisco Badaró,MG,67214,77814
Francisco Dumont,MG,69505,75609
Francisco Sá,MG,433898,451860
Franciscópolis,MG,75556,102828
Frei Gaspar,MG,65173,80106
Frei Inocêncio,MG,114882,150490
Frei Lagonegro,MG,35172,35559
Fronteira,MG,1020301,935152
Fronteira dos Vales,MG,43656,48953
Fruta de Leite,MG,43925,47086
Frutal,MG,2179816,2473118
Funilândia,MG,72950,83333
Galiléia,MG,91101,113734
Gameleiras,MG,51199,57339
Glaucilândia,MG,38696,41129
Goiabeira,MG,44327,49908
Goianá,MG,62174,62270
Gonçalves,MG,76310,94285
Gonzaga,MG,60207,68973
Gouveia,MG,147364,198923
Governador Valadares,MG,6737553,7382837
Grão Mogol,MG,723983,770889
Grupiara,MG,37157,44200
Guanhães,MG,793589,996965
Guapé,MG,317168,390784
Guaraciaba,MG,104062,115228
Guaraciama,MG,51696,78027
Guaranésia,MG,482340,549336
Guarani,MG,139958,173714
Guarará,MG,50991,57636
Guarda-Mor,MG,533810,750723
Guaxupé,MG,2281629,2806366
Guidoval,MG,112279,123659
Guimarânia,MG,280927,327236
Guiricema,MG,101975,114431
Gurinhatã,MG,148264,180809
Heliodora,MG,113409,133454
Iapu,MG,143032,176419
Ibertioga,MG,82351,103561
Ibiá,MG,1150501,1534749
Ibiaí,MG,81424,114963
Ibiracatu,MG,47810,51265
Ibiraci,MG,682878,728305
Ibirité,MG,2623105,3203506
Ibitiúra de Minas,MG,56228,77638
Ibituruna,MG,49522,59358
Icaraí de Minas,MG,96808,111447
Igarapé,MG,914588,967312
Igaratinga,MG,552215,578190
Iguatama,MG,401523,587430
Ijaci,MG,398258,494882
Ilicínea,MG,203439,265384
Imbé de Minas,MG,78838,101174
Inconfidentes,MG,115141,132576
Indaiabira,MG,70395,87312
Indianópolis,MG,597070,875663
Ingaí,MG,94234,115702
Inhapim,MG,365038,404796
Inhaúma,MG,121723,145789
Inimutaba,MG,80600,90737
Ipaba,MG,178560,180315
Ipanema,MG,287280,344577
Ipatinga,MG,11150345,17609177
Ipiaçu,MG,141417,183084
Ipuiúna,MG,172556,188530
Iraí de Minas,MG,210988,301551
Itabira,MG,6793092,14971929
Itabirinha,MG,138642,136423
Itabirito,MG,6658986,13139828
Itacambira,MG,67424,61721
Itacarambi,MG,206233,226363
Itaguara,MG,341479,402464
Itaipé,MG,105186,121602
Itajubá,MG,3290733,3288441
Itamarandiba,MG,595957,647509
Itamarati de Minas,MG,62417,67336
Itambacuri,MG,312045,341052
Itambé do Mato Dentro,MG,31591,35922
Itamogi,MG,211081,236365
Itamonte,MG,1024131,1182177
Itanhandu,MG,434109,470229
Itanhomi,MG,140110,151296
Itaobim,MG,275996,308690
Itapagipe,MG,475420,514269
Itapecerica,MG,518465,629195
Itapeva,MG,681976,848636
Itatiaiuçu,MG,1855663,6934792
Itaú de Minas,MG,632311,724266
Itaúna,MG,3706566,5084952
Itaverava,MG,61267,71363
Itinga,MG,126086,148258
Itueta,MG,89286,122207
Ituiutaba,MG,3585918,3797932
Itumirim,MG,79033,91622
Iturama,MG,2298330,2017455
Itutinga,MG,145975,172515
Jaboticatubas,MG,264422,297901
Jacinto,MG,125531,131584
Jacuí,MG,131774,150968
Jacutinga,MG,1031916,1143965
Jaguaraçu,MG,108104,109845
Jaíba,MG,634980,849210
Jampruca,MG,66488,82540
Janaúba,MG,1174157,1603651
Januária,MG,808381,824599
Japaraíba,MG,81795,101337
Japonvar,MG,70908,77423
Jeceaba,MG,1243843,1953259
Jenipapo de Minas,MG,76846,79480
Jequeri,MG,181523,193981
Jequitaí,MG,119144,130474
Jequitibá,MG,111186,126191
Jequitinhonha,MG,254494,274832
Jesuânia,MG,81476,104204
Joaíma,MG,160110,162644
Joanésia,MG,106645,110227
João Monlevade,MG,3334497,4851241
João Pinheiro,MG,1847326,2156171
Joaquim Felício,MG,66736,72335
Jordânia,MG,95050,107172
José Gonçalves de Minas,MG,47695,51745
José Raydan,MG,70226,72338
Josenópolis,MG,49442,58028
Nova União,MG,92510,107518
Juatuba,MG,1323792,1437155
Juiz de Fora,MG,16873180,20297559
Juramento,MG,45775,51609
Juruaia,MG,197062,274109
Juvenília,MG,58309,65633
Ladainha,MG,132952,147330
Lagamar,MG,190759,242527
Lagoa da Prata,MG,1936408,1986274
Lagoa dos Patos,MG,52929,59611
Lagoa Dourada,MG,268039,345418
Lagoa Formosa,MG,499754,565583
Lagoa Grande,MG,230483,292506
Lagoa Santa,MG,1866029,2189391
Lajinha,MG,373988,399673
Lambari,MG,356772,405064
Lamim,MG,45129,52131
Laranjal,MG,87353,95788
Lassance,MG,152982,192541
Lavras,MG,2677947,2941931
Leandro Ferreira,MG,47758,55510
Leme do Prado,MG,62623,66205
Leopoldina,MG,1016686,1113027
Liberdade,MG,93026,107638
Lima Duarte,MG,289929,339660
Limeira do Oeste,MG,394732,462851
Lontra,MG,82291,93858
Luisburgo,MG,100811,132789
Luislândia,MG,58799,65474
Luminárias,MG,109098,149070
Luz,MG,564801,657025
Machacalis,MG,104446,112451
Machado,MG,1119550,1373850
Madre de Deus de Minas,MG,245353,301988
Malacacheta,MG,224481,235819
Mamonas,MG,54175,60107
Manga,MG,225275,243371
Manhuaçu,MG,2983894,3278527
Manhumirim,MG,525573,563494
Mantena,MG,418592,476940
Maravilhas,MG,194177,233154
Mar de Espanha,MG,205643,227578
Maria da Fé,MG,186573,203136
Mariana,MG,3265441,7367378
Marilac,MG,54883,57719
Mário Campos,MG,178790,198000
Maripá de Minas,MG,72480,74979
Marliéria,MG,48438,60450
Marmelópolis,MG,40060,42794
Martinho Campos,MG,379202,474772
Martins Soares,MG,253644,215681
Mata Verde,MG,72703,91577
Materlândia,MG,54175,60534
Mateus Leme,MG,670587,1079651
Matias Barbosa,MG,536256,628205
Matias Cardoso,MG,138608,158638
Matipó,MG,418607,425322
Mato Verde,MG,148164,157578
Matozinhos,MG,1158778,1506154
Matutina,MG,86969,97194
Medeiros,MG,178547,247330
Medina,MG,228141,253051
Mendes Pimentel,MG,73003,77396
Mercês,MG,135824,151768
Mesquita,MG,51885,59463
Minas Novas,MG,334333,350142
Minduri,MG,123737,163786
Mirabela,MG,155578,163017
Miradouro,MG,143892,174006
Miraí,MG,257284,334110
Miravânia,MG,40545,46808
Moeda,MG,70028,76842
Moema,MG,123257,152615
Monjolos,MG,38711,46811
Monsenhor Paulo,MG,191922,228158
Montalvânia,MG,142705,165416
Monte Alegre de Minas,MG,614270,757892
Monte Azul,MG,229901,256132
Monte Belo,MG,322028,365890
Monte Carmelo,MG,1275768,1558716
Monte Formoso,MG,40744,44055
Monte Santo de Minas,MG,448557,483352
Montes Claros,MG,9688067,10800251
Monte Sião,MG,482817,606448
Montezuma,MG,85861,91071
Morada Nova de Minas,MG,404415,541171
Morro da Garça,MG,56511,51051
Morro do Pilar,MG,40247,44118
Munhoz,MG,105068,128563
Muriaé,MG,2432906,2655056
Mutum,MG,480084,508583
Muzambinho,MG,482541,535441
Nacip Raydan,MG,32852,37386
Nanuque,MG,857061,808599
Naque,MG,83512,90048
Natalândia,MG,61261,75129
Natércia,MG,85091,115354
Nazareno,MG,409022,668882
Nepomuceno,MG,538837,618502
Ninheira,MG,102387,126384
Nova Belém,MG,63191,83428
Nova Era,MG,387330,432891
Nova Lima,MG,12216158,21042646
Nova Módica,MG,51482,58650
Nova Ponte,MG,1248529,1116305
Nova Porteirinha,MG,108488,116257
Nova Resende,MG,297869,385669
Nova Serrana,MG,2398608,2635892
Novo Cruzeiro,MG,295189,330447
Novo Oriente de Minas,MG,118181,121571
Novorizonte,MG,59253,70417
Olaria,MG,29207,31909
Olhos-d'Água,MG,216936,211931
Olímpio Noronha,MG,41017,43929
Oliveira,MG,910179,1105051
Oliveira Fortes,MG,34742,40532
Onça de Pitangui,MG,63060,64915
Oratórios,MG,61626,70864
Orizânia,MG,89982,122059
Ouro Branco,MG,4575454,8842769
Ouro Fino,MG,824885,934189
Ouro Preto,MG,3748902,9520035
Ouro Verde de Minas,MG,59464,67814
Padre Carvalho,MG,56413,58192
Padre Paraíso,MG,204009,213919
Paineiras,MG,71054,82825
Pains,MG,378565,531428
Pai Pedro,MG,54818,58645
Paiva,MG,25852,27301
Palma,MG,88392,103673
Palmópolis,MG,57337,63874
Papagaios,MG,305535,374343
Paracatu,MG,5561745,7198617
Pará de Minas,MG,3382741,4025297
Paraguaçu,MG,563789,650754
Paraisópolis,MG,535656,592590
Paraopeba,MG,780045,918487
Passabém,MG,21852,23595
Passa Quatro,MG,529024,472423
Passa Tempo,MG,292293,480322
Passa Vinte,MG,35484,42087
Passos,MG,2618382,3024709
Patis,MG,51476,55018
Patos de Minas,MG,5401454,6145130
Patrocínio,MG,3290515,3678404
Patrocínio do Muriaé,MG,117250,116065
Paula Cândido,MG,115403,136815
Paulistas,MG,60926,67350
Pavão,MG,83348,93078
Peçanha,MG,223531,270148
Pedra Azul,MG,322278,401448
Pedra Bonita,MG,82849,96477
Pedra do Anta,MG,45835,57727
Pedra do Indaiá,MG,106681,116154
Pedra Dourada,MG,36326,42293
Pedralva,MG,146715,182678
Pedras de Maria da Cruz,MG,98406,109590
Pedrinópolis,MG,155222,204115
Pedro Leopoldo,MG,1651762,1939056
Pedro Teixeira,MG,26480,30268
Pequeri,MG,50739,62540
Pequi,MG,77816,85506
Perdigão,MG,215069,227190
Perdizes,MG,1273680,1629092
Perdões,MG,579939,627041
Periquito,MG,99485,111678
Pescador,MG,43911,47101
Piau,MG,71216,92672
Piedade de Caratinga,MG,113557,140778
Piedade de Ponte Nova,MG,59321,62735
Piedade do Rio Grande,MG,91755,110401
Piedade dos Gerais,MG,81453,89821
Pimenta,MG,229654,281722
Pingo-d'Água,MG,46235,52720
Pintópolis,MG,64984,71219
Piracema,MG,249107,303200
Pirajuba,MG,405543,403824
Piranga,MG,189533,200178
Piranguçu,MG,70548,78368
Piranguinho,MG,125873,136079
Pirapetinga,MG,529634,639090
Pirapora,MG,2263787,2875259
Piraúba,MG,185103,200665
Pitangui,MG,582424,741338
Piumhi,MG,1046978,1280835
Planura,MG,536269,574328
Poço Fundo,MG,325495,403867
Poços de Caldas,MG,7988927,8531692
Pocrane,MG,103711,121719
Pompéu,MG,940090,1170187
Ponte Nova,MG,1983083,2144994
Ponto Chique,MG,48122,52076
Ponto dos Volantes,MG,110210,122556
Porteirinha,MG,441065,526939
Porto Firme,MG,111459,130247
Poté,MG,162618,168795
Pouso Alegre,MG,8140762,10720093
Pouso Alto,MG,323645,277468
Prados,MG,206921,229201
Prata,MG,1135176,1293341
Pratápolis,MG,181792,228649
Pratinha,MG,123076,154731
Presidente Bernardes,MG,58401,67716
Presidente Juscelino,MG,53712,49095
Presidente Kubitschek,MG,32905,36194
Presidente Olegário,MG,564509,731489
Alto Jequitibá,MG,111278,125604
Prudente de Morais,MG,175451,203136
Quartel Geral,MG,67541,77631
Queluzito,MG,37821,40046
Raposos,MG,256081,193699
Raul Soares,MG,360069,423415
Recreio,MG,110320,123322
Reduto,MG,106434,121225
Resende Costa,MG,192583,207535
Resplendor,MG,251505,277857
Ressaquinha,MG,278273,373035
Riachinho,MG,135677,157263
Riacho dos Machados,MG,445376,532748
Ribeirão das Neves,MG,4428372,5181711
Ribeirão Vermelho,MG,113353,105348
Rio Acima,MG,242478,472471
Rio Casca,MG,219531,237367
Rio Doce,MG,49256,51873
Rio do Prado,MG,50415,52673
Rio Espera,MG,53920,59610
Rio Manso,MG,102680,113745
Rio Novo,MG,116963,120108
Rio Paranaíba,MG,744364,906353
Rio Pardo de Minas,MG,285350,345467
Rio Piracicaba,MG,862932,1339301
Rio Pomba,MG,401328,417439
Rio Preto,MG,69619,69182
Rio Vermelho,MG,124581,140768
Ritápolis,MG,80661,90357
Rochedo de Minas,MG,110880,114736
Rodeiro,MG,459406,550096
Romaria,MG,172452,271547
Rosário da Limeira,MG,53321,67739
Rubelita,MG,61002,80085
Rubim,MG,101705,111720
Sabará,MG,3152747,4201730
Sabinópolis,MG,203335,334745
Sacramento,MG,1609796,2090987
Salinas,MG,599061,667409
Salto da Divisa,MG,102253,132072
Santa Bárbara,MG,1101501,1628493
Santa Bárbara do Leste,MG,97315,111650
Santa Bárbara do Monte Verde,MG,50979,56244
Santa Bárbara do Tugúrio,MG,68779,70594
Santa Cruz de Minas,MG,89192,103519
Santa Cruz de Salinas,MG,44400,49009
Santa Cruz do Escalvado,MG,58021,76965
Santa Efigênia de Minas,MG,46532,51019
Santa Fé de Minas,MG,49272,59942
Santa Helena de Minas,MG,54397,57951
Santa Juliana,MG,698054,860482
Santa Luzia,MG,4520312,5290589
Santa Margarida,MG,305685,354063
Santa Maria de Itabira,MG,189152,269043
Santa Maria do Salto,MG,46947,49995
Santa Maria do Suaçuí,MG,155334,170840
Santana da Vargem,MG,158878,242910
Santana de Cataguases,MG,45767,49933
Santana de Pirapama,MG,103676,116685
Santana do Deserto,MG,45015,47378
Santana do Garambéu,MG,35339,39157
Santana do Jacaré,MG,95746,105993
Santana do Manhuaçu,MG,141217,189846
Santana do Paraíso,MG,776561,750463
Santana do Riacho,MG,88587,103786
Santana dos Montes,MG,45265,49866
Santa Rita de Caldas,MG,184449,227955
Santa Rita de Jacutinga,MG,66967,74817
Santa Rita de Minas,MG,125108,151813
Santa Rita de Ibitipoca,MG,63897,61761
Santa Rita do Itueto,MG,122552,179081
Santa Rita do Sapucaí,MG,1661193,1944614
Santa Rosa da Serra,MG,74373,102034
Santa Vitória,MG,696630,802690
Santo Antônio do Amparo,MG,319509,354432
Santo Antônio do Aventureiro,MG,55501,67920
Santo Antônio do Grama,MG,79300,85672
Santo Antônio do Itambé,MG,43431,44707
Santo Antônio do Jacinto,MG,101057,114554
Santo Antônio do Monte,MG,697205,843029
Santo Antônio do Retiro,MG,61758,70750
Santo Antônio do Rio Abaixo,MG,27925,28497
Santo Hipólito,MG,43857,50200
Santos Dumont,MG,1024559,1102977
São Bento Abade,MG,77932,89310
São Brás do Suaçuí,MG,68633,80505
São Domingos das Dores,MG,79086,91417
São Domingos do Prata,MG,285742,313491
São Félix de Minas,MG,43043,43895
São Francisco,MG,585508,648148
São Francisco de Paula,MG,109887,150481
São Francisco de Sales,MG,156256,194087
São Francisco do Glória,MG,67104,72567
São Geraldo,MG,241931,264434
São Geraldo da Piedade,MG,40171,44821
São Geraldo do Baixio,MG,48080,49944
São Gonçalo do Abaeté,MG,258377,325580
São Gonçalo do Pará,MG,226223,311248
São Gonçalo do Rio Abaixo,MG,2479386,7603851
São Gonçalo do Sapucaí,MG,776436,987545
São Gotardo,MG,981282,1189360
São João Batista do Glória,MG,200681,268158
São João da Lagoa,MG,54768,60418
São João da Mata,MG,50193,55082
São João da Ponte,MG,255400,268895
São João das Missões,MG,90110,92400
São João del Rei,MG,2501647,3005052
São João do Manhuaçu,MG,151480,183099
São João do Manteninha,MG,73041,81243
São João do Oriente,MG,100702,101877
São João do Pacuí,MG,40110,44646
São João do Paraíso,MG,252422,285080
São João Evangelista,MG,219565,253108
São João Nepomuceno,MG,430419,506309
São Joaquim de Bicas,MG,707661,1083354
São José da Barra,MG,810222,891476
São José da Lapa,MG,562068,625195
São José da Safira,MG,40232,49560
São José da Varginha,MG,107172,114407
São José do Alegre,MG,52144,57940
São José do Divino,MG,45630,53046
São José do Goiabal,MG,61138,67388
São José do Jacuri,MG,95934,99911
São José do Mantimento,MG,39590,44175
São Lourenço,MG,1042079,1177922
São Miguel do Anta,MG,94634,105089
São Pedro da União,MG,109581,148166
São Pedro dos Ferros,MG,123287,134410
São Pedro do Suaçuí,MG,78552,81787
São Romão,MG,168415,243121
São Roque de Minas,MG,277701,323185
São Sebastião da Bela Vista,MG,392968,443000
São Sebastião da Vargem Alegre,MG,53081,66816
São Sebastião do Anta,MG,82501,104241
São Sebastião do Maranhão,MG,92967,100816
São Sebastião do Oeste,MG,599487,597003
São Sebastião do Paraíso,MG,2065230,2236521
São Sebastião do Rio Preto,MG,23465,25970
São Sebastião do Rio Verde,MG,34641,35692
São Tiago,MG,206644,246094
São Tomás de Aquino,MG,166100,195273
São Tomé das Letras,MG,113304,137362
São Vicente de Minas,MG,182084,206110
Sapucaí-Mirim,MG,107142,110272
Sardoá,MG,64112,68802
Sarzedo,MG,1168334,2190992
Setubinha,MG,103597,122686
Sem-Peixe,MG,33589,36665
Senador Amaral,MG,76852,89448
Senador Cortes,MG,34998,38035
Senador Firmino,MG,100334,106777
Senador José Bento,MG,28497,35496
Senador Modestino Gonçalves,MG,86611,92207
Senhora de Oliveira,MG,74933,81083
Senhora do Porto,MG,40530,49778
Senhora dos Remédios,MG,101628,115769
Sericita,MG,113536,104985
Seritinga,MG,42556,45232
Serra Azul de Minas,MG,38465,45066
Serra da Saudade,MG,21061,21891
Serra dos Aimorés,MG,81468,91034
Serra do Salitre,MG,608670,983222
Serrania,MG,143681,161647
Serranópolis de Minas,MG,40327,47456
Serranos,MG,32722,38562
Serro,MG,271980,292440
Sete Lagoas,MG,9248447,12659740
Silveirânia,MG,32326,35150
Silvianópolis,MG,133051,141556
Simão Pereira,MG,103527,104072
Simonésia,MG,246232,285287
Sobrália,MG,61278,67373
Soledade de Minas,MG,73386,81877
Tabuleiro,MG,62831,65731
Taiobeiras,MG,505209,557419
Taparuba,MG,44204,49070
Tapira,MG,594040,689238
Tapiraí,MG,48844,56041
Taquaraçu de Minas,MG,58853,65923
Tarumirim,MG,166832,188341
Teixeiras,MG,161598,191322
Teófilo Otoni,MG,2801014,2951670
Timóteo,MG,3640302,5611339
Tiradentes,MG,167493,205707
Tiros,MG,291103,379859
Tocantins,MG,307345,349691
Tocos do Moji,MG,61322,70719
Toledo,MG,82533,107161
Tombos,MG,113864,130979
Três Corações,MG,2609743,2959361
Três Marias,MG,2956212,3151633
Três Pontas,MG,1558236,1879264
Tumiritinga,MG,71845,82915
Tupaciguara,MG,851446,946559
Turmalina,MG,422269,443706
Turvolândia,MG,114649,139820
Ubá,MG,3298221,3573940
Ubaí,MG,105018,117219
Ubaporanga,MG,152350,167991
Uberaba,MG,17194824,20397519
Uberlândia,MG,37635138,43129285
Umburatiba,MG,48386,44172
Unaí,MG,3322128,4319563
União de Minas,MG,116558,130424
Uruana de Minas,MG,66850,97097
Urucânia,MG,241628,239997
Urucuia,MG,154583,193242
Vargem Alegre,MG,68584,77331
Vargem Bonita,MG,61297,87637
Vargem Grande do Rio Pardo,MG,59071,68130
Varginha,MG,6255874,8093810
Varjão de Minas,MG,207830,316199
Várzea da Palma,MG,877255,1067613
Varzelândia,MG,174079,187206
Vazante,MG,889181,1168648
Verdelândia,MG,94911,115451
Veredinha,MG,121109,133052
Veríssimo,MG,130691,170434
Vermelho Novo,MG,51198,64216
Vespasiano,MG,2708274,3020537
Viçosa,MG,1784059,1811859
Vieiras,MG,47737,53459
Mathias Lobato,MG,42201,43931
Virgem da Lapa,MG,124047,131604
Virgínia,MG,160111,180446
Virginópolis,MG,162867,183953
Virgolândia,MG,54960,62674
Visconde do Rio Branco,MG,1300482,1351679
Volta Grande,MG,126464,140361
Wenceslau Braz,MG,30590,33088
Afonso Cláudio,ES,500669,569771
Águia Branca,ES,192815,246004
Água Doce do Norte,ES,166304,184402
Alegre,ES,505304,575138
Alfredo Chaves,ES,377864,457719
Alto Rio Novo,ES,97402,113034
Anchieta,ES,1034593,5764148
Apiacá,ES,104402,118193
Aracruz,ES,4517140,5313106
Atílio Vivácqua,ES,341651,360866
Baixo Guandu,ES,865834,928265
Barra de São Francisco,ES,1001277,1165006
Boa Esperança,ES,228941,271044
Bom Jesus do Norte,ES,183196,186832
Brejetuba,ES,261373,294750
Cachoeiro de Itapemirim,ES,5309290,6146964
Cariacica,ES,10218219,13698973
Castelo,ES,1094825,1170595
Colatina,ES,3789365,4378306
Conceição da Barra,ES,514237,607069
Conceição do Castelo,ES,241926,279078
Divino de São Lourenço,ES,69001,82578
Domingos Martins,ES,845454,957684
Dores do Rio Preto,ES,164815,159782
Ecoporanga,ES,362681,411089
Fundão,ES,403181,468479
Governador Lindenberg,ES,251387,334329
Guaçuí,ES,562724,612495
Guarapari,ES,2318220,2537472
Ibatiba,ES,376018,450090
Ibiraçu,ES,270288,289514
Ibitirama,ES,156069,171983
Iconha,ES,303161,314849
Irupi,ES,258963,236224
Itaguaçu,ES,276876,325867
Itapemirim,ES,3245185,5744186
Itarana,ES,217400,266030
Iúna,ES,532310,538444
Jaguaré,ES,651596,963635
Jerônimo Monteiro,ES,149316,172125
João Neiva,ES,380488,646255
Laranja da Terra,ES,155926,187688
Linhares,ES,6782343,8036008
Mantenópolis,ES,170026,203075
Marataízes,ES,3622341,6659696
Marechal Floriano,ES,494398,516906
Marilândia,ES,227809,312886
Mimoso do Sul,ES,490604,607415
Montanha,ES,368402,410506
Mucurici,ES,87653,96748
Muniz Freire,ES,344374,383338
Muqui,ES,203238,234321
Nova Venécia,ES,1208706,1339644
Pancas,ES,280182,358499
Pedro Canário,ES,348014,401437
Pinheiros,ES,693596,861702
Piúma,ES,580058,876050
Ponto Belo,ES,94035,107548
Presidente Kennedy,ES,3514090,6811825
Rio Bananal,ES,437064,525682
Rio Novo do Sul,ES,206963,229883
Santa Leopoldina,ES,281296,330158
Santa Maria de Jetibá,ES,1519634,1631424
Santa Teresa,ES,495963,577185
São Domingos do Norte,ES,258287,331339
São Gabriel da Palha,ES,682743,762065
São José do Calçado,ES,173468,203596
São Mateus,ES,2576181,2947644
São Roque do Canaã,ES,208788,228984
Serra,ES,24941902,37279406
Sooretama,ES,544509,667529
Vargem Alta,ES,370201,430100
Venda Nova do Imigrante,ES,642358,702153
Viana,ES,3517814,4227568
Vila Pavão,ES,150797,180643
Vila Valério,ES,317387,434064
Vila Velha,ES,12595436,16305842
Vitória,ES,25517575,31423573
Angra dos Reis,RJ,10397760,11194244
Aperibé,RJ,223026,249125
Araruama,RJ,3529276,4234265
Areal,RJ,389827,427444
Armação dos Búzios,RJ,2053833,2970333
Arraial do Cabo,RJ,1828909,2705477
Barra do Piraí,RJ,2466252,2713911
Barra Mansa,RJ,5906391,6449309
Belford Roxo,RJ,8763446,8839808
Bom Jardim,RJ,867982,887304
Bom Jesus do Itabapoana,RJ,869846,908167
Cabo Frio,RJ,9328185,12359627
Cachoeiras de Macacu,RJ,1214996,1305514
Cambuci,RJ,404958,400563
Carapebus,RJ,439157,726769
Comendador Levy Gasparian,RJ,487477,603975
Campos dos Goytacazes,RJ,23852870,37179860
Cantagalo,RJ,755569,841421
Cardoso Moreira,RJ,353586,395482
Carmo,RJ,581549,561153
Casimiro de Abreu,RJ,1582755,2352168
Conceição de Macabu,RJ,420666,434144
Cordeiro,RJ,414304,456176
Duas Barras,RJ,239246,249220
Duque de Caxias,RJ,47194544,53136666
Engenheiro Paulo de Frontin,RJ,272054,406744
Guapimirim,RJ,1174793,1364014
Iguaba Grande,RJ,565912,631409
Itaboraí,RJ,5422086,5640738
Itaguaí,RJ,8839470,10502749
Italva,RJ,390584,418766
Itaocara,RJ,632049,635896
Itaperuna,RJ,3315705,3394972
Itatiaia,RJ,4586151,6893431
Japeri,RJ,1460760,1530205
Laje do Muriaé,RJ,166433,184165
Macaé,RJ,15357697,17747016
Macuco,RJ,198807,214875
Magé,RJ,4442847,4765844
Mangaratiba,RJ,2643257,3211900
Maricá,RJ,35618819,85814296
Mendes,RJ,366145,357694
Mesquita,RJ,2530494,2619229
Miguel Pereira,RJ,595210,632510
Miracema,RJ,635748,662192
Natividade,RJ,322586,324266
Nilópolis,RJ,2985431,3059486
Niterói,RJ,40975718,66345730
Nova Friburgo,RJ,5683088,6324935
Nova Iguaçu,RJ,17210824,17794593
Paracambi,RJ,1001272,1162885
Paraíba do Sul,RJ,1302214,1253032
Paraty,RJ,1719490,1955303
Paty do Alferes,RJ,639645,684863
Petrópolis,RJ,15388292,15665448
Pinheiral,RJ,777071,1452647
Piraí,RJ,2612517,2449990
Porciúncula,RJ,417428,415950
Porto Real,RJ,2433344,4245742
Quatis,RJ,314017,305015
Queimados,RJ,3851232,4361718
Quissamã,RJ,3047661,5996913
Resende,RJ,8123187,10754410
Rio Bonito,RJ,1730819,1831415
Rio Claro,RJ,469707,435971
Rio das Flores,RJ,275517,294391
Rio das Ostras,RJ,6342613,8949070
Rio de Janeiro,RJ,331471515,359634753
Santa Maria Madalena,RJ,212259,234582
Santo Antônio de Pádua,RJ,1195427,1284644
São Francisco de Itabapoana,RJ,1245619,1184531
São Fidélis,RJ,800639,845192
São Gonçalo,RJ,19009507,20324883
São João da Barra,RJ,6463427,9886875
São João de Meriti,RJ,9112402,8963782
São José de Ubá,RJ,169063,196862
São José do Vale do Rio Preto,RJ,700757,738568
São Pedro da Aldeia,RJ,2592106,2743661
São Sebastião do Alto,RJ,230672,241289
Sapucaia,RJ,836397,1000575
Saquarema,RJ,15156219,42178208
Seropédica,RJ,4629949,4777037
Silva Jardim,RJ,559702,602644
Sumidouro,RJ,611065,600127
Tanguá,RJ,621334,694549
Teresópolis,RJ,5757344,5923947
Trajano de Moraes,RJ,230684,242020
Três Rios,RJ,5399663,6348173
Valença,RJ,2245815,3122612
Varre-Sai,RJ,250289,264154
Vassouras,RJ,1280257,1321272
Volta Redonda,RJ,11636497,19671281
Adamantina,SP,1243768,1370866
Adolfo,SP,136758,115490
Aguaí,SP,1143458,1314737
Águas da Prata,SP,186999,209004
Águas de Lindóia,SP,492385,585604
Águas de Santa Bárbara,SP,200451,217296
Águas de São Pedro,SP,136433,147855
Agudos,SP,2308691,2638623
Alambari,SP,121302,129390
Alfredo Marcondes,SP,111138,120355
Altair,SP,111753,112274
